PropertyCount,GroupName,ContactPropertyID,ContactPropertyName,IsDefault,Label,InputName,InputID,Category,InputType,FieldTypeCode,ContactPropertyDescription,IsDeleted,GroupID,IsContactPropertySystem,IsUsedInForm,AllowManualChange,TenantID,OwnerID,OwnerName,ModifiedUserID,CreatedDate,CreatedBy,ModifiedDate,ModifiedBy,State,ContactPropertyOptions
0,Khác,e2c5720e-f66d-4cde-9965-6e7ba0ef5a38,test 1,false,test 1,test_1_e2c5720e_f66d_4cde_9965_6e7ba0ef5a38,test_1_e2c5720e_f66d_4cde_9965_6e7ba0ef5a38,1,3,radio,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-09T04:52:49.000Z,A-0295,2021-08-09T04:52:49.000Z,A-0295,0,"[{""select"":false,""label"":""a"",""value"":""a""},{""select"":false,""label"":""b"",""value"":""b""},{""select"":false,""label"":""c"",""value"":""c""}]"
0,Khác,9fa28f84-e476-474c-a954-4f5c1dbf2705,Testtt,false,Testtt,testtt_9fa28f84_e476_474c_a954_4f5c1dbf2705,testtt_9fa28f84_e476_474c_a954_4f5c1dbf2705,1,0,dropdown,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,adab16bc-c24e-435f-936c-7c91f33cae47,Phạm Mạnh Hùng,adab16bc-c24e-435f-936c-7c91f33cae47,2021-06-22T07:14:41.000Z,A-0256,2021-06-22T07:14:41.000Z,A-0256,0,"[{""select"":false,""label"":""1"",""value"":""1""},{""select"":false,""label"":""2"",""value"":""2""},{""select"":false,""label"":""3"",""value"":""3""},{""select"":false,""label"":""4"",""value"":""4""}]"
1,Khác,193118d0-6b58-423e-b80d-8ddbf928b9da,thay canh name,false,thay canh name,thay_canh_name,thay_canh_name,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-10-03T10:38:58.000Z,A-0295,2021-10-03T10:38:58.000Z,A-0295,0,
0,Khác,5e3eb8a0-5c1a-4402-9dda-5247761ec642,thay canh name test,false,thay canh name test,thay_canh_name_test,thay_canh_name_test,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-10-03T10:39:10.000Z,A-0295,2021-10-03T10:39:10.000Z,A-0295,0,
6,Khác,4cb016df-2943-464a-a7f7-4937ae766d2e,thay co,false,thay co,thay_co,thay_co,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-11-19T08:56:30.000Z,A-0295,2021-11-19T08:56:30.000Z,A-0295,0,
0,Khác,f76f8694-a4cc-4e8c-bd53-b1c143163b69,thay co name,false,thay co name,thay_co_name,thay_co_name,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-11-19T08:56:43.000Z,A-0295,2021-11-19T08:56:43.000Z,A-0295,0,
21,Thông tin bán hàng,44b6442c-f6d2-444a-b62a-83af0cdb2965,Thời gian dự kiến triển khai phần mềm,false,Thời gian dự kiến triển khai phần mềm,thoi_gian_du_kien_trien_khai_phan_mem,thoi_gian_du_kien_trien_khai_phan_mem,2,-1,dropdown,,false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2022-04-28T03:56:47.000Z,A-0295,2022-04-28T03:57:48.000Z,A-0295,0,"[{""value"":""Triển khai ngay"",""label"":""Triển khai ngay"",""select"":false,""isCheck"":true},{""value"":""Từ 1 - 3 tháng tới"",""label"":""Từ 1 - 3 tháng tới"",""select"":false,""isCheck"":true},{""value"":""Từ 3 - 6 tháng tới"",""label"":""Từ 3 - 6 tháng tới"",""select"":false,""isCheck"":true},{""value"":""Sau 6 tháng"",""label"":""Sau 6 tháng"",""select"":false,""isCheck"":true}]"
0,Thông tin bán hàng,44d70a98-8f51-42b7-b49e-5893355798d6,Thời gian dự kiến triển khai phần mềm kế toán,false,Thời gian dự kiến triển khai phần mềm kế toán,thoi_gian_du_kien_trien_khai_phan_mem_ke_toan,thoi_gian_du_kien_trien_khai_phan_mem_ke_toan,2,1,datepicker,,false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2022-04-28T03:50:33.000Z,A-0295,2022-04-28T03:50:33.000Z,A-0295,0,
2,Khác,b46bf077-7b69-423c-b2ed-cd9cc6153ec2,"Thời hạn bảo hành/cập nhật/hạn sử dụng phần mềm (kiểm tra hạn bảo hành, cập nhật bằng cách vào menu Trợ giúp/Đăng ký Giấy phép sử dụng)",false,"Thời hạn bảo hành/cập nhật/hạn sử dụng phần mềm (kiểm tra hạn bảo hành, cập nhật bằng cách vào menu Trợ giúp/Đăng ký Giấy phép sử dụng)",anhchi_dang_su_dung_phan_mem_ke_toan_misa_sme_phien_ban_nao,anhchi_dang_su_dung_phan_mem_ke_toan_misa_sme_phien_ban_nao,2,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,cbdcc696-13c7-4426-96c3-f54efd993473,Phạm Thị Như Quỳnh,cbdcc696-13c7-4426-96c3-f54efd993473,2022-01-26T11:13:18.000Z,A-0261,2022-01-27T08:08:06.000Z,A-0261,0,"[{""value"":""Sau 01/01/2022"",""label"":""Sau 01/01/2022"",""select"":false,""isCheck"":true},{""value"":""Trước 31/12/2021"",""label"":""Trước 31/12/2021"",""select"":false,""isCheck"":true},{""value"":""MISA SME 2020 trở về trước"",""label"":""MISA SME 2020 trở về trước"",""select"":false,""isCheck"":false}]"
2,Khác,4c25e19d-6011-46fa-a6a0-d3c1c116bc95,Thông tin facebook,false,Thông tin facebook,thong_tin_facebook_4c25e19d_6011_46fa_a6a0_d3c1c116bc95,thong_tin_facebook_4c25e19d_6011_46fa_a6a0_d3c1c116bc95,1,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,65f967c9-e331-4c75-8d7e-d35e9899a7c8,Hoàng Huy Toàn,65f967c9-e331-4c75-8d7e-d35e9899a7c8,2021-07-28T09:48:30.000Z,A28-0008,2021-07-28T09:48:30.000Z,A28-0008,0,
0,Khác,50d36d62-1fdf-40d7-af90-185521df6ad9,thu nhac edu,false,thu nhac edu,thu_nhac_edu,thu_nhac_edu,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-24T02:43:11.000Z,A-0295,2021-08-24T02:43:11.000Z,A-0295,0,
0,Khác,162f07d5-0cd0-40fd-b960-9a0bc0b77984,thư nhắc edu công ty,false,thư nhắc edu công ty,thu_nhac_edu_cong_ty,thu_nhac_edu_cong_ty,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-24T02:44:08.000Z,A-0295,2021-08-24T02:44:08.000Z,A-0295,0,
0,Khác,8bdf1058-3b72-46ea-9bde-ffd4946296c9,thư nhắc edu công ty test,false,thư nhắc edu công ty test,thu_nhac_edu_cong_ty_test,thu_nhac_edu_cong_ty_test,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-24T02:44:20.000Z,A-0295,2021-08-24T02:44:20.000Z,A-0295,0,
0,Khác,c227bcf3-4626-4c83-ab60-56e89ff8972a,thu nhac edu test,false,thu nhac edu test,thu_nhac_edu_test,thu_nhac_edu_test,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-24T02:43:36.000Z,A-0295,2021-08-24T02:43:36.000Z,A-0295,0,
0,Hoạt động liên hệ,32a1aa56-554b-4358-b2d0-59bcadac8acc,Tiêu đề,false,Tiêu đề,tieu_de,tieu_de,2,0,slt,,false,be99c88e-4614-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,76bc1b99-0a66-41cd-85d2-11e8bb6a6de9,Nguyễn Quốc Duẩn,76bc1b99-0a66-41cd-85d2-11e8bb6a6de9,2021-12-07T03:03:08.000Z,A28-0028,2021-12-07T03:03:08.000Z,A28-0028,0,
1,Thông tin bán hàng,5043c647-1314-430a-98fa-046357715a58,Tính năng mong muốn,false,Tính năng mong muốn,tinh_nang_mong_muon,tinh_nang_mong_muon,2,2,mcb,,false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2022-04-28T03:53:38.000Z,A-0295,2022-04-28T03:53:38.000Z,A-0295,0,"[{""value"":""Tự động nhập liệu chứng từ"",""label"":""Tự động nhập liệu chứng từ"",""select"":false,""isCheck"":true},{""value"":""Tự động lập báo cáo tài chính"",""label"":""Tự động lập báo cáo tài chính"",""select"":false,""isCheck"":true},{""value"":""Đồng bộ dữ liệu với mọi nhà cung cấp hóa đơn điện tử"",""label"":""Đồng bộ dữ liệu với mọi nhà cung cấp hóa đơn điện tử"",""select"":false,""isCheck"":true},{""value"":""Tự động cảnh báo công nợ, tồn kho"",""label"":""Tự động cảnh báo công nợ, tồn kho"",""select"":false,""isCheck"":true},{""value"":""Làm việc online mọi lúc mọi nơi"",""label"":""Làm việc online mọi lúc mọi nơi"",""select"":false,""isCheck"":true}]"
2,Thông tin bán hàng,f3372e40-97c8-4d49-8b58-9590738090aa,Tính năng mong muốn phần mềm Quản lý công việc,false,Tính năng mong muốn phần mềm Quản lý công việc,tinh_nang_mong_muon_phan_mem_quan_ly_cong_viec,tinh_nang_mong_muon_phan_mem_quan_ly_cong_viec,2,2,mcb,,false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2022-05-28T03:52:31.000Z,Nguyễn Thị Duyên,2022-05-28T03:52:31.000Z,Nguyễn Thị Duyên,0,"[{""value"":""Quản lý giao việc và theo dõi tiến độ của nhân viên và phòng ban"",""label"":""Quản lý giao việc và theo dõi tiến độ của nhân viên và phòng ban"",""select"":false,""isCheck"":true},{""value"":""Tổ chức công việc theo dự án, báo cáo tự động đa chiều"",""label"":""Tổ chức công việc theo dự án, báo cáo tự động đa chiều"",""select"":false,""isCheck"":true},{""value"":""Giao tiếp và trao đổi nội bộ trên từng đầu việc"",""label"":""Giao tiếp và trao đổi nội bộ trên từng đầu việc"",""select"":false,""isCheck"":true},{""value"":""Đồng nhất hồ sơ tài liệu để sử dụng nhiều lần, tránh thật lạc"",""label"":""Đồng nhất hồ sơ tài liệu để sử dụng nhiều lần, tránh thật lạc"",""select"":false,""isCheck"":true},{""value"":""Thiết lập quy trình phối hợp liên phòng ban trên một nền tảng duy nhất"",""label"":""Thiết lập quy trình phối hợp liên phòng ban trên một nền tảng duy nhất"",""select"":false,""isCheck"":true}]"
0,Thông tin liên hệ,c101aa7e-db4c-11ec-bd2a-005056b2f358,Tình trạng hôn nhân,false,Tình trạng hôn nhân,marital_status,marital_status,0,0,slt,"Tình trạng hôn nhân của liên hệ, mặc định được đồng bộ từ Facebook Ads.",false,e090b4eb-0a65-11ec-bd2a-005056b2f358,true,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,00000000-0000-0000-0000-000000000000,aiMarketing,00000000-0000-0000-0000-000000000000,2022-05-24T17:32:04.000Z,aiMarketing,2022-05-24T17:32:04.000Z,aiMarketing,0,
0,Thông tin liên hệ,c1019be1-db4c-11ec-bd2a-005056b2f358,Tình trạng quan hệ,false,Tình trạng quan hệ,relationship_status,relationship_status,0,0,slt,"Tình trạng quan hệ của liên hệ, mặc định được đồng bộ từ Facebook Ads.",false,e090b4eb-0a65-11ec-bd2a-005056b2f358,true,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,00000000-0000-0000-0000-000000000000,aiMarketing,00000000-0000-0000-0000-000000000000,2022-05-24T17:32:04.000Z,aiMarketing,2022-05-24T17:32:04.000Z,aiMarketing,0,
0,Thông tin liên hệ,c1019171-db4c-11ec-bd2a-005056b2f358,Tình trạng quân ngũ,false,Tình trạng quân ngũ,military_status,military_status,0,0,slt,"Tình trạng quân ngũ của liên hệ, mặc định được đồng bộ từ Facebook Ads.",false,e090b4eb-0a65-11ec-bd2a-005056b2f358,true,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,00000000-0000-0000-0000-000000000000,aiMarketing,00000000-0000-0000-0000-000000000000,2022-05-24T17:32:04.000Z,aiMarketing,2022-05-24T17:32:04.000Z,aiMarketing,0,
2,Thông tin liên hệ,3102f3f4-1fe5-4bf9-bd31-4a4365b2da86,Tỉnh/ Thành phố,false,Tỉnh/ Thành phố,tinh_thanh_pho,tinh_thanh_pho,2,0,slt,,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b95c9945-011b-40dd-96b5-e3e2275a70d3,Đậu Thị Kiều Lục,b95c9945-011b-40dd-96b5-e3e2275a70d3,2021-11-13T01:56:03.000Z,A28-0001,2021-11-13T01:56:03.000Z,A28-0001,0,
55,Thông tin liên hệ,e090c5ff-0a65-11ec-bd2a-005056b2f358,Tỉnh/Thành phố,false,Tỉnh/Thành phố,provinceCity,provinceCity,2,0,dropdown,Tỉnh/Thành phố của liên hệ,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,true,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,00000000-0000-0000-0000-000000000000,aiMarketing,00000000-0000-0000-0000-000000000000,2021-08-31T21:15:21.000Z,aiMarketing,2021-08-31T21:15:21.000Z,aiMarketing,0,"[{""value"":""Hà Nội"",""label"":""Hà Nội"",""select"":false,""isCheck"":true},{""value"":""Hồ Chí Minh"",""label"":""Hồ Chí Minh"",""select"":false,""isCheck"":true},{""value"":""Cần Thơ"",""label"":""Cần Thơ"",""select"":false,""isCheck"":true},{""value"":""Đà Nẵng"",""label"":""Đà Nẵng"",""select"":false,""isCheck"":true},{""value"":""Hải Phòng"",""label"":""Hải Phòng"",""select"":false,""isCheck"":true},{""value"":""An Giang"",""label"":""An Giang"",""select"":false,""isCheck"":true},{""value"":""Bà Rịa - Vũng Tàu"",""label"":""Bà Rịa - Vũng Tàu"",""select"":false,""isCheck"":true},{""value"":""Bắc Giang"",""label"":""Bắc Giang"",""select"":false,""isCheck"":true},{""value"":""Bắc Kạn"",""label"":""Bắc Kạn"",""select"":false,""isCheck"":true},{""value"":""Bạc Liêu"",""label"":""Bạc Liêu"",""select"":false,""isCheck"":true},{""value"":""Bắc Ninh"",""label"":""Bắc Ninh"",""select"":false,""isCheck"":true},{""value"":""Bến Tre"",""label"":""Bến Tre"",""select"":false,""isCheck"":true},{""value"":""Bình Định"",""label"":""Bình Định"",""select"":false,""isCheck"":true},{""value"":""Bình Dương"",""label"":""Bình Dương"",""select"":false,""isCheck"":true},{""value"":""Bình Phước"",""label"":""Bình Phước"",""select"":false,""isCheck"":true},{""value"":""Bình Thuận"",""label"":""Bình Thuận"",""select"":false,""isCheck"":true},{""value"":""Cà Mau"",""label"":""Cà Mau"",""select"":false,""isCheck"":true},{""value"":""Cao Bằng"",""label"":""Cao Bằng"",""select"":false,""isCheck"":true},{""value"":""Đắk Lắk"",""label"":""Đắk Lắk"",""select"":false,""isCheck"":true},{""value"":""Đắk Nông"",""label"":""Đắk Nông"",""select"":false,""isCheck"":true},{""value"":""Điện Biên"",""label"":""Điện Biên"",""select"":false,""isCheck"":true},{""value"":""Đồng Nai"",""label"":""Đồng Nai"",""select"":false,""isCheck"":true},{""value"":""Đồng Tháp"",""label"":""Đồng Tháp"",""select"":false,""isCheck"":true},{""value"":""Gia Lai"",""label"":""Gia Lai"",""select"":false,""isCheck"":true},{""value"":""Hà Giang"",""label"":""Hà Giang"",""select"":false,""isCheck"":true},{""value"":""Hà Nam"",""label"":""Hà Nam"",""select"":false,""isCheck"":true},{""value"":""Hà Tĩnh"",""label"":""Hà Tĩnh"",""select"":false,""isCheck"":true},{""value"":""Hải Dương"",""label"":""Hải Dương"",""select"":false,""isCheck"":true},{""value"":""Hậu Giang"",""label"":""Hậu Giang"",""select"":false,""isCheck"":true},{""value"":""Hòa Bình"",""label"":""Hòa Bình"",""select"":false,""isCheck"":true},{""value"":""Hưng Yên"",""label"":""Hưng Yên"",""select"":false,""isCheck"":true},{""value"":""Khánh Hòa"",""label"":""Khánh Hòa"",""select"":false,""isCheck"":true},{""value"":""Kiên Giang"",""label"":""Kiên Giang"",""select"":false,""isCheck"":true},{""value"":""Kon Tum"",""label"":""Kon Tum"",""select"":false,""isCheck"":true},{""value"":""Lai Châu"",""label"":""Lai Châu"",""select"":false,""isCheck"":true},{""value"":""Lâm Đồng"",""label"":""Lâm Đồng"",""select"":false,""isCheck"":true},{""value"":""Lạng Sơn"",""label"":""Lạng Sơn"",""select"":false,""isCheck"":true},{""value"":""Lào Cai"",""label"":""Lào Cai"",""select"":false,""isCheck"":true},{""value"":""Long An"",""label"":""Long An"",""select"":false,""isCheck"":true},{""value"":""Nam Định"",""label"":""Nam Định"",""select"":false,""isCheck"":true},{""value"":""Nghệ An"",""label"":""Nghệ An"",""select"":false,""isCheck"":true},{""value"":""Ninh Bình"",""label"":""Ninh Bình"",""select"":false,""isCheck"":true},{""value"":""Ninh Thuận"",""label"":""Ninh Thuận"",""select"":false,""isCheck"":true},{""value"":""Phú Thọ"",""label"":""Phú Thọ"",""select"":false,""isCheck"":true},{""value"":""Phú Yên"",""label"":""Phú Yên"",""select"":false,""isCheck"":true},{""value"":""Quảng Bình"",""label"":""Quảng Bình"",""select"":false,""isCheck"":true},{""value"":""Quảng Nam"",""label"":""Quảng Nam"",""select"":false,""isCheck"":true},{""value"":""Quảng Ngãi"",""label"":""Quảng Ngãi"",""select"":false,""isCheck"":true},{""value"":""Quảng Ninh"",""label"":""Quảng Ninh"",""select"":false,""isCheck"":true},{""value"":""Quảng Trị"",""label"":""Quảng Trị"",""select"":false,""isCheck"":true},{""value"":""Sóc Trăng"",""label"":""Sóc Trăng"",""select"":false,""isCheck"":true},{""value"":""Sơn La"",""label"":""Sơn La"",""select"":false,""isCheck"":true},{""value"":""Tây Ninh"",""label"":""Tây Ninh"",""select"":false,""isCheck"":true},{""value"":""Thái Bình"",""label"":""Thái Bình"",""select"":false,""isCheck"":true},{""value"":""Thái Nguyên"",""label"":""Thái Nguyên"",""select"":false,""isCheck"":true},{""value"":""Thanh Hóa"",""label"":""Thanh Hóa"",""select"":false,""isCheck"":true},{""value"":""Thừa Thiên Huế"",""label"":""Thừa Thiên Huế"",""select"":false,""isCheck"":true},{""value"":""Tiền Giang"",""label"":""Tiền Giang"",""select"":false,""isCheck"":true},{""value"":""Trà Vinh"",""label"":""Trà Vinh"",""select"":false,""isCheck"":true},{""value"":""Tuyên Quang"",""label"":""Tuyên Quang"",""select"":false,""isCheck"":true},{""value"":""Vĩnh Long"",""label"":""Vĩnh Long"",""select"":false,""isCheck"":true},{""value"":""Vĩnh Phúc"",""label"":""Vĩnh Phúc"",""select"":false,""isCheck"":true},{""value"":""Yên Bái"",""label"":""Yên Bái"",""select"":false,""isCheck"":true}]"
1,Thông tin liên hệ,9aeb11ec-c5a8-4eba-b183-d023510743b9,Tôi muốn cập nhật thông tin mới nhất về Quản trị Nhân sự,false,,toi_muon_cap_nhat_thong_tin_moi_nhat_ve_quan_tri_nhan_su,toi_muon_cap_nhat_thong_tin_moi_nhat_ve_quan_tri_nhan_su,2,2,scb,,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,185dafb3-2885-4e8f-b103-6dfac425cfcc,Lê Quang Vinh,185dafb3-2885-4e8f-b103-6dfac425cfcc,2021-10-01T09:29:03.000Z,A-0259,2021-10-01T09:29:03.000Z,A-0259,0,"[{""value"":""Tôi muốn cập nhật thông tin mới nhất về Quản trị Nhân sự"",""label"":""Tôi muốn cập nhật thông tin mới nhất về Quản trị Nhân sự"",""select"":false,""isCheck"":true}]"
2,Khác,cfe9e071-f1c1-4963-9e17-23fa501cf820,Tôi muốn nhận bản tin mới nhất về Tài chính Kế Toán doanh nghiệp,false,,toi_muon_nhan_ban_tin_moi_nhat_ve_tai_chinh_ke_toan_doanh_nghiep,toi_muon_nhan_ban_tin_moi_nhat_ve_tai_chinh_ke_toan_doanh_nghiep,2,2,scb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-10-07T04:07:07.000Z,A-0295,2021-10-07T04:07:07.000Z,A-0295,0,"[{""value"":""Tôi muốn nhận bản tin mới nhất về Tài chính Kế Toán doanh nghiệp"",""label"":""Tôi muốn nhận bản tin mới nhất về Tài chính Kế Toán doanh nghiệp"",""select"":false,""isCheck"":true}]"
3,Khác,6e72bfe2-23ff-4ba2-a05a-d6428106caed,Tôi muốn nhận các bài viết về,false,Tôi muốn nhận các bài viết về,toi_muon_nhan_cac_bai_viet_ve_6e72bfe2_23ff_4ba2_a05a_d6428106caed,toi_muon_nhan_cac_bai_viet_ve_6e72bfe2_23ff_4ba2_a05a_d6428106caed,1,0,dropdown,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2021-08-02T01:26:21.000Z,A-0268,2021-08-02T01:26:21.000Z,A-0268,0,"[{""select"":false,""label"":""Quản trị Kế toán - tài chính"",""value"":""Quản trị Kế toán - tài chính""},{""select"":false,""label"":""Quản trị marketing - bán hàng"",""value"":""Quản trị marketing - bán hàng""},{""select"":false,""label"":""Quản trị nguồn nhân lực"",""value"":""Quản trị nguồn nhân lực""},{""select"":false,""label"":""Quản lí - điều hành"",""value"":""Quản lí - điều hành""},{""select"":false,""label"":""Tăng năng suất"",""value"":""Tăng năng suất""},{""select"":false,""label"":""Chương trình khách hàng của Misa"",""value"":""Chương trình khách hàng của Misa""},{""select"":false,""label"":""Tất cả các chuyên mục trên"",""value"":""Tất cả các chuyên mục trên""}]"
0,Khác,d6d69829-4a6c-401c-b4a6-8d166a6ebe05,Tôi muốn nhận thêm thông tin về,false,Tôi muốn nhận thêm thông tin về,toi_muon_nhan_them_thong_tin_ve_d6d69829_4a6c_401c_b4a6_8d166a6ebe05,toi_muon_nhan_them_thong_tin_ve_d6d69829_4a6c_401c_b4a6_8d166a6ebe05,1,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-02T01:21:53.000Z,A-0268,2021-12-10T03:42:01.000Z,A-0295,0,"[{""value"":""Quản trị kế toán - tài chính"",""label"":""Quản trị kế toán - tài chính"",""select"":false,""isCheck"":true},{""value"":""Quản trị Marketing - bán hàng"",""label"":""Quản trị Marketing - bán hàng"",""select"":false,""isCheck"":true},{""value"":""Quản trị nguồn nhân lực"",""label"":""Quản trị nguồn nhân lực"",""select"":false,""isCheck"":true},{""value"":""Quản lý điều hành"",""label"":""Quản lý điều hành"",""select"":false,""isCheck"":true}]"
1,Khác,27f62105-2d04-447c-b9b5-3e68a6e0a92b,Tôi đã đọc và đồng ý với chính sách bảo mật,false,,toi_da_doc_va_dong_y_voi_chinh_sach_bao_mat,toi_da_doc_va_dong_y_voi_chinh_sach_bao_mat,2,2,scb,https://www.misa.vn/privacy/,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2022-03-22T03:24:47.000Z,A-0295,2022-03-22T03:24:47.000Z,A-0295,0,"[{""value"":""Tôi đã đọc và đồng ý với chính sách bảo mật"",""label"":""Tôi đã đọc và đồng ý với chính sách bảo mật"",""select"":false,""isCheck"":true}]"
0,Thông tin bán hàng,7ed35d8e-2922-11ec-bd2a-005056b2f358,Tổng doanh số phát sinh,false,Tổng doanh số phát sinh,tong_doanh_so_phat_sinh,tong_doanh_so_phat_sinh,2,6,number,Tổng doanh số phát sinh của liên hệ (cách tính bằng tổng các deal phát sinh doanh số),false,7ed33ab2-2922-11ec-bd2a-005056b2f358,true,false,false,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,00000000-0000-0000-0000-000000000000,aiMarketing,00000000-0000-0000-0000-000000000000,2021-10-10T00:01:07.000Z,aiMarketing,2021-10-10T00:01:07.000Z,aiMarketing,0,"{""formatType"": ""currency""}"
